time,id,x,y,angle,type,speed,pos,lane,slope,signals
9.3,5,-82.821391,34.680855,237.132103,1,2.487008,6.864151,-125256800,0,0
9.4,0,-82.837604,34.683444,205.035636,1,12.916824,3.928427,11396754111,0,0
9.4,1,-82.831351,34.675761,82.625012,1,16.144459,38.252539,-33478129310,0,0
9.4,2,-82.853007,34.677073,57.241379,1,12.791025,46.418024,-1252519320,0,0
9.4,3,-82.834336,34.683983,212.805438,1,9.108588,26.98855,-125032230,0,0
9.4,4,-82.823949,34.677385,356.791874,1,6.153218,15.004514,1251709400,0,0
9.4,5,-82.821393,34.680853,237.132103,1,2.741405,7.138291,-125256800,0,0
9.5,0,-82.837605,34.683433,203.912935,1,13.148167,5.243244,11396754111,0,0
9.5,1,-82.831333,34.675763,82.625012,1,16.316188,39.884158,-33478129310,0,0
9.5,2,-82.852996,34.67708,57.241379,1,12.934062,47.71143,-1252519320,0,0
9.5,3,-82.834342,34.683976,212.805438,1,9.291104,27.91766,-125032230,0,0
9.5,4,-82.82395,34.677391,356.791874,1,6.379246,15.642438,1251709400,0,0
9.5,5,-82.821396,34.680852,237.132103,1,2.902401,7.428531,-125256800,0,0
9.6,0,-82.837604,34.683421,197.001284,1,13.358684,1.199112,-1251481331,0,0
9.6,1,-82.831315,34.675765,82.679933,1,16.561564,1.590314,29549788290,0,0
9.6,2,-82.852984,34.677086,57.241379,1,13.174632,49.028893,-1252519320,0,0
9.6,3,-82.834347,34.683969,212.805438,1,9.51545,28.869205,-125032230,0,0
9.6,4,-82.82395,34.677397,356.791874,1,6.572612,16.2997,1251709400,0,0
9.6,5,-82.821399,34.68085,237.132103,1,3.056346,7.734166,-125256800,0,0
9.7,0,-82.837603,34.683409,185.1505,1,13.607795,2.559892,-1251481331,0,0
9.7,1,-82.831297,34.675767,82.737662,1,16.704476,3.260762,29549788290,0,0
9.7,2,-82.852972,34.677093,57.241379,1,13.408277,50.369721,-1252519320,0,0
9.7,3,-82.834353,34.683961,212.805438,1,9.666634,29.835869,-125032230,0,0
9.7,4,-82.823951,34.677403,356.791874,1,6.777642,16.977464,1251709400,0,0
9.7,5,-82.821402,34.680849,237.132103,1,3.305663,8.064732,-125256800,0,0
9.7,6,-82.847934,34.681957,353.882902,1,0,5.1,23968302230,0,0
9.8,0,-82.837601,34.683396,177.371302,1,13.859961,3.945888,-1251481331,0,0
9.8,1,-82.831279,34.67577,82.796171,1,16.917821,4.952544,29549788290,0,0
9.8,2,-82.852959,34.6771,57.241379,1,13.599306,51.729652,-1252519320,0,0
9.8,3,-82.834358,34.683954,212.805438,1,9.91109,30.826978,-125032230,0,0
9.8,4,-82.823951,34.677409,356.791874,1,6.969973,17.674461,1251709400,0,0
9.8,5,-82.821405,34.680847,237.132103,1,3.451078,8.40984,-125256800,0,0
9.8,6,-82.847934,34.681957,353.882902,1,0.24733,5.124733,23968302230,0,1
9.9,0,-82.837599,34.683383,175.098034,1,14.08508,5.354396,-1251481331,0,0
9.9,1,-82.83126,34.675772,82.797813,1,17.051615,6.657705,29549788290,0,0
9.9,2,-82.852947,34.677107,57.241379,1,13.828484,53.1125,-1252519320,0,0
9.9,3,-82.834364,34.683946,212.805438,1,10.141486,31.841126,-125032230,0,0
9.9,4,-82.823952,34.677416,356.791874,1,7.108379,18.385299,1251709400,0,0
9.9,5,-82.821408,34.680845,237.132103,1,3.655209,8.775361,-125256800,0,0
9.9,6,-82.847935,34.681958,353.882902,1,0.485662,5.173299,23968302230,0,1
10,0,-82.837598,34.683371,175.098034,1,14.233786,6.777775,-1251481331,0,0
10,1,-82.831242,34.675774,82.797813,1,17.310945,8.3888,29549788290,0,0
10,2,-82.852934,34.677114,57.241379,1,13.807386,54.493238,-1252519320,0,0
10,3,-82.83437,34.683938,212.805438,1,10.334234,32.87455,-125032230,0,0
10,4,-82.823953,34.677422,356.791874,1,7.288296,19.114128,1251709400,0,0
10,5,-82.821412,34.680843,237.132103,1,3.786467,9.154007,-125256800,0,0
10,6,-82.847935,34.681958,353.882902,1,0.723167,5.245616,23968302230,0,1
10.1,0,-82.837596,34.683358,175.098034,1,14.380526,8.215827,-1251481331,0,0
10.1,1,-82.831223,34.675776,82.797813,1,17.49682,10.138482,29549788290,0,0
10.1,2,-82.852922,34.677121,57.241379,1,13.847216,55.87796,-1252519320,0,0
10.1,3,-82.834376,34.68393,212.805438,1,10.484364,33.922986,-125032230,0,0
10.1,4,-82.823953,34.677429,356.791874,1,7.529263,19.867055,1251709400,0,0
10.1,5,-82.821415,34.680841,237.132103,1,3.951231,9.549131,-125256800,0,0
10.1,6,-82.847935,34.681959,353.882902,1,0.956608,5.341277,23968302230,0,1
10.2,0,-82.837595,34.683345,175.098034,1,14.625018,9.678329,-1251481331,0,0
10.2,1,-82.831204,34.675779,82.893253,1,17.310997,1.729582,-33478129300,0,10
10.2,2,-82.852909,34.677127,57.241379,1,13.784443,57.256404,-1252519320,0,0
10.2,3,-82.834382,34.683922,212.805438,1,10.739177,34.996904,-125032230,0,0
10.2,4,-82.823954,34.677436,356.791874,1,7.771098,20.644165,1251709400,0,0
10.2,5,-82.821419,34.680839,237.132103,1,4.112258,9.960356,-125256800,0,0
10.2,6,-82.847935,34.68196,353.882902,1,1.215738,5.46285,23968302230,0,1
10.3,0,-82.837593,34.683332,175.098034,1,14.761436,11.154473,-1251481331,0,0
10.3,1,-82.831186,34.675781,82.986589,1,16.926928,3.422274,-33478129300,0,10
10.3,2,-82.852897,34.677134,57.241379,1,13.802385,58.636643,-1252519320,0,0
10.3,3,-82.834389,34.683913,212.805438,1,10.901584,36.087062,-125032230,0,0
10.3,4,-82.823954,34.677443,356.791874,1,7.962374,21.440402,1251709400,0,0
10.3,5,-82.821423,34.680837,237.132103,1,4.288507,10.389207,-125256800,0,0
10.3,6,-82.847935,34.681962,353.882902,1,1.404074,5.603258,23968302230,0,1
10.4,0,-82.83759,34.683318,174.190316,1,14.915755,1.286048,11399127981,0,0
10.4,1,-82.831168,34.675783,83.073524,1,16.522009,5.074475,-33478129300,0,10
10.4,2,-82.852884,34.677141,57.241379,1,13.834439,60.020087,-1252519320,0,0
10.4,3,-82.834395,34.683905,212.805438,1,11.094114,37.196474,-125032230,0,0
10.4,4,-82.823955,34.677451,356.791874,1,8.154359,22.255838,1251709400,0,0
10.4,5,-82.821427,34.680835,237.132103,1,4.493359,10.838543,-125256800,0,0
10.4,6,-82.847935,34.681963,353.882902,1,1.5985,5.763108,23968302230,0,1
10.5,0,-82.837588,34.683305,173.108377,1,15.156238,2.801672,11399127981,0,0
10.5,1,-82.831151,34.675785,83.073524,1,16.21803,6.696278,-33478129300,0,10
10.5,2,-82.852872,34.677148,57.241379,1,13.761035,61.39619,-1252519320,0,0
10.5,3,-82.834402,34.683896,212.805438,1,11.343389,38.330813,-125032230,0,0
10.5,4,-82.823956,34.677458,356.791874,1,8.380677,23.093906,1251709400,0,0
10.5,5,-82.821431,34.680832,237.132103,1,4.681144,11.306657,-125256800,0,0
10.5,6,-82.847936,34.681965,353.882902,1,1.818971,5.945005,23968302230,0,1
10.6,0,-82.837585,34.683292,172.003642,1,15.295682,4.33124,11399127981,0,0
10.6,1,-82.831133,34.675787,83.073524,1,15.835555,8.279834,-33478129300,0,10
10.6,2,-82.852859,34.677155,57.241379,1,13.810342,62.777224,-1252519320,0,0
10.6,3,-82.834408,34.683887,212.805438,1,11.580747,39.488887,-125032230,0,0
10.6,4,-82.823957,34.677466,356.791874,1,8.63204,23.95711,1251709400,0,0
10.6,5,-82.821436,34.68083,237.132103,1,4.92449,11.799106,-125256800,0,0
10.6,6,-82.847936,34.681967,353.882902,1,1.981817,6.143187,23968302230,0,1
10.7,0,-82.837582,34.683278,171.516728,1,15.450291,5.876269,11399127981,0,0
10.7,1,-82.831117,34.675789,83.073524,1,15.392628,9.819097,-33478129300,0,10
10.7,2,-82.852847,34.677162,57.241379,1,13.853037,64.162528,-1252519320,0,0
10.7,3,-82.834415,34.683878,212.805438,1,11.816004,40.670488,-125032230,0,0
10.7,4,-82.823957,34.677474,356.791874,1,8.860007,24.84311,1251709400,0,0
10.7,5,-82.82144,34.680827,237.132103,1,5.072532,12.30636,-125256800,0,0
10.7,6,-82.847936,34.681969,353.882902,1,2.229587,6.366145,23968302230,0,1
10.8,0,-82.837579,34.683265,171.516728,1,15.597575,7.436027,11399127981,0,0
10.8,1,-82.8311,34.675791,83.073524,1,15.050466,11.324143,-33478129300,0,10
10.8,2,-82.852834,34.677169,57.241379,1,13.797099,65.542238,-1252519320,0,0
10.8,3,-82.834422,34.683869,212.805438,1,12.032619,41.87375,-125032230,0,0
10.8,4,-82.823958,34.677482,356.791874,1,8.999841,25.743095,1251709400,0,0
10.8,5,-82.821445,34.680825,237.132103,1,5.281992,12.834559,-125256800,0,0
10.8,6,-82.847936,34.681971,353.882902,1,2.3734,6.603485,23968302230,0,1
10.9,0,-82.837577,34.683251,171.516728,1,15.770744,9.013101,11399127981,0,0
10.9,1,-82.831085,34.675792,83.073524,1,14.787794,12.802923,-33478129300,0,10
10.9,2,-82.852821,34.677176,57.241379,1,13.816956,66.923934,-1252519320,0,0
10.9,3,-82.834429,34.68386,212.805438,1,12.167238,43.090474,-125032230,0,0
10.9,4,-82.823959,34.67749,356.791874,1,9.249149,26.668009,1251709400,0,0
10.9,5,-82.82145,34.680822,237.132103,1,5.422106,13.376769,-125256800,0,0
10.9,6,-82.847937,34.681973,353.882902,1,2.57891,6.861376,23968302230,0,1
11,0,-82.837573,34.683237,170.624666,1,15.992994,1.4824,-1251481321,0,0
11,1,-82.831069,34.675794,83.073524,1,14.403235,14.243246,-33478129300,0,10
11,2,-82.852809,34.677183,57.241379,1,13.762026,68.300136,-1252519320,0,0
11,3,-82.834436,34.68385,212.805438,1,12.396952,44.330169,-125032230,0,0
11,4,-82.823959,34.677499,356.791874,1,9.488062,27.616816,1251709400,0,0
11,5,-82.821455,34.680819,237.132103,1,5.62711,13.93948,-125256800,0,0
11,6,-82.847937,34.681975,353.882902,1,2.737478,7.135124,23968302230,0,1
11.1,0,-82.837569,34.683223,169.663025,1,16.176536,3.100054,-1251481321,0,0
11.1,1,-82.831054,34.675796,83.073524,1,14.04338,15.647584,-33478129300,0,10
11.1,2,-82.852796,34.67719,57.241379,1,13.859887,69.686125,-1252519320,0,0
11.1,3,-82.834443,34.68384,212.805438,1,12.55192,45.585361,-125032230,0,0
11.1,4,-82.82396,34.677508,356.791874,1,9.670843,28.5839,1251709400,0,0
11.1,5,-82.82146,34.680816,237.132103,1,5.8237,14.52185,-125256800,0,0
11.1,6,-82.847938,34.681978,353.882902,1,2.957382,7.430862,23968302230,0,1
11.2,0,-82.837565,34.683208,168.701872,1,16.384698,4.738524,-1251481321,0,0
11.2,1,-82.831039,34.675798,83.073524,1,13.738294,17.021413,-33478129300,0,10
11.2,2,-82.852792,34.677201,47.752215,1,13.845953,71.07072,-1252519320,0,0
11.2,3,-82.83445,34.683831,212.805438,1,12.716577,46.857018,-125032230,0,0
11.2,4,-82.823961,34.677516,356.791874,1,9.864639,29.570364,1251709400,0,0
11.2,5,-82.821466,34.680813,237.132103,1,5.970775,15.118928,-125256800,0,0
11.2,6,-82.847938,34.681981,353.882902,1,3.104939,7.741356,23968302230,0,1
11.3,0,-82.837561,34.683194,168.549702,1,16.641634,6.402687,-1251481321,0,0
11.3,1,-82.831024,34.675799,83.073524,1,13.383161,18.35973,-33478129300,0,10
11.3,2,-82.852789,34.677213,34.711468,1,13.812632,72.451983,-1252519320,0,0
11.3,3,-82.834458,34.683821,212.805438,1,12.917565,48.148775,-125032230,0,0
11.3,4,-82.823962,34.677525,356.791874,1,10.015109,30.571875,1251709400,0,0
11.3,5,-82.821471,34.68081,237.132103,1,6.164343,15.735362,-125256800,0,0
11.3,6,-82.847938,34.681984,353.882902,1,3.256696,8.067026,23968302230,0,1
11.3,7,-82.847565,34.679384,352.804525,1,0,5.1,23968302201,0,0
11.4,0,-82.837557,34.683179,168.549702,1,16.828718,8.085559,-1251481321,0,0
11.4,1,-82.83101,34.675801,83.073524,1,12.983246,19.658054,-33478129300,0,10
11.4,2,-82.852786,34.677225,21.658268,1,13.800165,73.832,-1252519320,0,0
11.4,3,-82.834465,34.683811,212.805438,1,13.159658,49.464741,-125032230,0,0
11.4,4,-82.823963,34.677535,356.791874,1,10.200066,31.591881,1251709400,0,0
11.4,5,-82.821477,34.680807,237.132103,1,6.378213,16.373183,-125256800,0,0
11.4,6,-82.847939,34.681987,353.882902,1,3.433493,8.410375,23968302230,0,1
11.4,7,-82.847565,34.679385,352.804525,1,0.257559,5.125756,23968302201,0,2
11.5,0,-82.837553,34.683164,168.549702,1,17.065661,9.792125,-1251481321,0,0
11.5,1,-82.830997,34.675803,83.073524,1,12.615481,20.919602,-33478129300,0,10
11.5,2,-82.852784,34.677238,11.351499,1,13.880661,75.220066,-1252519320,0,0
11.5,3,-82.834473,34.6838,212.805438,1,13.402986,50.805039,-125032230,0,0
11.5,4,-82.823964,34.677544,356.791874,1,10.372563,32.629138,1251709400,0,0
11.5,5,-82.821483,34.680803,237.132103,1,6.524301,17.025613,-125256800,0,0
11.5,6,-82.847939,34.68199,353.882902,1,3.586955,8.769071,23968302230,0,1
11.5,7,-82.847565,34.679385,352.804525,1,0.501212,5.175877,23968302201,0,2
11.6,0,-82.837549,34.683149,168.549702,1,17.219426,11.514068,-1251481321,0,0
11.6,1,-82.830984,34.675804,83.073524,1,12.290971,22.148699,-33478129300,0,10
11.6,2,-82.852782,34.67725,10.374249,1,13.887645,76.60883,-1252519320,0,0
11.6,3,-82.834481,34.68379,212.805438,1,13.582657,52.163305,-125032230,0,0
11.6,4,-82.823964,34.677553,356.791874,1,10.519685,33.681106,1251709400,0,0
11.6,5,-82.821489,34.6808,237.132103,1,6.661318,17.691745,-125256800,0,0
11.6,6,-82.84794,34.681993,353.882902,1,3.755564,9.144627,23968302230,0,1
11.6,7,-82.847565,34.679386,352.804525,1,0.724667,5.248344,23968302201,0,2
11.7,0,-82.837545,34.683133,168.549702,1,17.408223,13.25489,-1251481321,0,0
11.7,1,-82.830971,34.675806,83.073524,1,11.934944,23.342194,-33478129300,0,10
11.7,2,-82.85278,34.677263,9.396871,1,13.885987,77.997429,-1252519320,0,0
11.7,3,-82.834489,34.683779,212.805438,1,13.752328,53.538538,-125032230,0,0
11.7,4,-82.823965,34.677563,356.791874,1,10.753164,34.756423,1251709400,0,0
11.7,5,-82.821495,34.680797,237.132103,1,6.80313,18.372058,-125256800,0,0
11.7,6,-82.84794,34.681997,353.882902,1,3.966565,9.541284,23968302230,0,1
11.7,7,-82.847565,34.679387,352.804525,1,0.936372,5.341981,23968302201,0,2
11.8,0,-82.837541,34.683118,168.549702,1,17.560717,15.010962,-1251481321,0,0
11.8,1,-82.830958,34.675807,83.073524,1,11.64668,24.506862,-33478129300,0,10
11.8,2,-82.852778,34.677275,8.420995,1,13.869258,79.384355,-1252519320,0,0
11.8,3,-82.834497,34.683769,212.805438,1,13.823617,54.920899,-125032230,0,0
11.8,4,-82.823966,34.677573,356.791874,1,10.961408,35.852563,1251709400,0,0
11.8,5,-82.821502,34.680793,237.132103,1,6.948972,19.066955,-125256800,0,0
11.8,6,-82.847941,34.682001,353.882902,1,4.140195,9.955303,23968302230,0,1
11.8,7,-82.847565,34.679388,352.804525,1,1.18702,5.460683,23968302201,0,2
11.9,0,-82.837537,34.683102,168.549702,1,17.816497,16.792611,-1251481321,0,0
11.9,1,-82.830946,34.675808,83.073524,1,11.270207,25.633883,-33478129300,0,10
11.9,2,-82.852776,34.677287,8.195639,1,13.872749,80.77163,-1252519320,0,0
11.9,3,-82.834505,34.683758,212.805438,1,13.796892,56.300589,-125032230,0,0
11.9,4,-82.823967,34.677583,356.791874,1,11.123249,36.964888,1251709400,0,0
11.9,5,-82.821508,34.68079,237.132103,1,7.192075,19.786163,-125256800,0,0
11.9,6,-82.847942,34.682005,353.882902,1,4.397162,10.395019,23968302230,0,1
11.9,7,-82.847566,34.679389,352.804525,1,1.382447,5.598928,23968302201,0,2
12,0,-82.837533,34.683086,168.549702,1,18.015235,18.594135,-1251481321,0,0
12,1,-82.830934,34.67581,83.073524,1,11.053698,26.739252,-33478129300,0,10
12,2,-82.852774,34.6773,8.195639,1,13.841582,82.155788,-1252519320,0,0
12,3,-82.834513,34.683748,212.805438,1,13.797705,57.680359,-125032230,0,0
12,4,-82.823968,34.677593,356.791874,1,11.352295,38.100118,1251709400,0,0
12,5,-82.821515,34.680786,237.132103,1,7.437907,20.529954,-125256800,0,0
12,6,-82.847942,34.682009,353.882902,1,4.577202,10.85274,23968302230,0,1
12,7,-82.847566,34.67939,352.804525,1,1.5811,5.757038,23968302201,0,2
12.1,0,-82.837528,34.68307,168.549702,1,18.273638,20.421499,-1251481321,0,0
12.1,1,-82.830922,34.675811,83.073524,1,10.686424,27.807895,-33478129300,0,10
12.1,2,-82.852772,34.677312,8.195639,1,13.790177,83.534806,-1252519320,0,0
12.1,3,-82.834521,34.683737,212.805438,1,13.837617,59.064121,-125032230,0,0
12.1,4,-82.823969,34.677604,356.791874,1,11.593686,39.259486,1251709400,0,0
12.1,5,-82.821522,34.680782,237.132103,1,7.63938,21.293892,-125256800,0,0
12.1,6,-82.847943,34.682013,353.882902,1,4.745697,11.327309,23968302230,0,1
12.1,7,-82.847566,34.679392,352.804525,1,1.787794,5.935817,23968302201,0,2
12.2,0,-82.837524,34.683054,168.549702,1,18.498555,22.271354,-1251481321,0,0
12.2,1,-82.830911,34.675812,83.073524,1,10.296298,28.837524,-33478129300,0,10
12.2,2,-82.85277,34.677324,8.275629,1,13.796029,84.914409,-1252519320,0,0
12.2,3,-82.834529,34.683727,212.805438,1,13.876917,60.451813,-125032230,0,0
12.2,4,-82.82397,34.677614,356.791874,1,11.83456,40.442942,1251709400,0,0
12.2,5,-82.821529,34.680778,237.132103,1,7.804015,22.074293,-125256800,0,0
12.2,6,-82.847944,34.682017,353.882902,1,4.977086,11.825018,23968302230,0,1
12.2,7,-82.847566,34.679394,352.804525,1,1.98587,6.134404,23968302201,0,2
12.3,0,-82.837519,34.683038,168.549702,1,18.667706,24.138125,-1251481321,0,0
12.3,1,-82.8309,34.675814,83.073524,1,10.030968,29.840621,-33478129300,0,10
12.3,2,-82.852768,34.677337,8.62118,1,13.762312,86.29064,-1252519320,0,0
12.3,3,-82.834537,34.683716,212.805438,1,13.859208,61.837733,-125032230,0,0
12.3,4,-82.823971,34.677625,356.791874,1,12.026089,41.645551,1251709400,0,0
12.3,5,-82.821536,34.680774,237.132103,1,8.000883,22.874381,-125256800,0,0
12.3,6,-82.847944,34.682022,353.882902,1,5.209537,12.345972,23968302230,0,1
12.3,7,-82.847567,34.679396,352.804525,1,2.221966,6.356601,23968302201,0,2
12.4,0,-82.837515,34.683021,168.549702,1,18.905096,26.028635,-1251481321,0,0
12.4,1,-82.83089,34.675815,83.073524,1,9.730174,30.813639,-33478129300,0,10
12.4,2,-82.852766,34.677349,8.96771,1,13.800672,87.670707,-1252519320,0,0
12.4,3,-82.834544,34.683705,212.805438,1,13.778255,63.215559,-125032230,0,0
12.4,4,-82.823972,34.677636,356.791874,1,12.275767,42.873128,1251709400,0,0
12.4,5,-82.821543,34.68077,237.132103,1,8.187181,23.6931,-125256800,0,0
12.4,6,-82.847945,34.682027,353.882902,1,5.397776,12.885749,23968302230,0,1
12.4,7,-82.847567,34.679398,352.804525,1,2.38883,6.595484,23968302201,0,2
12.5,0,-82.837511,34.683004,168.549702,1,19.121542,27.940789,-1251481321,0,0
12.5,1,-82.83088,34.675816,83.073524,1,9.375421,31.751181,-33478129300,0,10
12.5,2,-82.852764,34.677361,9.314609,1,13.815839,89.052291,-1252519320,0,0
12.5,3,-82.834552,34.683695,212.805438,1,13.808308,64.59639,-125032230,0,0
12.5,4,-82.823973,34.677647,356.791874,1,12.517463,44.124874,1251709400,0,0
12.5,5,-82.821551,34.680766,237.132103,1,8.386944,24.531794,-125256800,0,0
12.5,6,-82.847946,34.682032,353.882902,1,5.634337,13.449183,23968302230,0,1
12.5,7,-82.847567,34.6794,352.804525,1,2.573519,6.852836,23968302201,0,2
12.6,0,-82.837506,34.682987,168.392414,1,19.260229,0.246812,11382155881,0,0
12.6,1,-82.83087,34.675817,83.073524,1,9.097831,32.660964,-33478129300,0,10
12.6,2,-82.852762,34.677374,9.451073,1,13.771483,90.429439,-1252519320,0,0
12.6,3,-82.83456,34.683684,212.805438,1,13.824091,65.978799,-125032230,0,0
12.6,4,-82.823974,34.677659,356.791874,1,12.673589,45.392233,1251709400,0,0
12.6,5,-82.821559,34.680761,237.132103,1,8.550584,25.386852,-125256800,0,0
12.6,6,-82.847947,34.682037,353.882902,1,5.841915,14.033374,23968302230,0,1
12.6,7,-82.847568,34.679403,352.804525,1,2.793683,7.132204,23968302201,0,2
12.7,0,-82.8375,34.682969,167.191828,1,19.47946,2.194758,11382155881,0,0
12.7,1,-82.83086,34.675818,83.073524,1,8.77784,33.538748,-33478129300,0,10
12.7,2,-82.852759,34.677386,9.451073,1,13.882943,91.817733,-1252519320,0,0
12.7,3,-82.834568,34.683674,212.805438,1,13.791315,67.35793,-125032230,0,0
12.7,4,-82.823975,34.67767,356.791874,1,12.808525,46.673085,1251709400,0,0
12.7,5,-82.821567,34.680757,237.132103,1,8.763905,26.263243,-125256800,0,0
12.7,6,-82.847947,34.682043,353.882902,1,6.052509,14.638625,23968302230,0,1
12.7,7,-82.847568,34.679405,352.804525,1,2.991204,7.431324,23968302201,0,2
12.8,0,-82.837493,34.68295,166.04808,1,19.690275,4.163785,11382155881,0,0
12.8,1,-82.830851,34.675819,83.073524,1,8.4486,34.383608,-33478129300,0,10
12.8,2,-82.852757,34.677398,9.451073,1,13.793252,93.197059,-1252519320,0,0
12.8,3,-82.834576,34.683663,212.805438,1,13.82382,68.740312,-125032230,0,0
12.8,4,-82.823976,34.677682,356.791874,1,12.955844,47.96867,1251709400,0,0
12.8,5,-82.821575,34.680752,237.132103,1,9.020803,27.165323,-125256800,0,0
12.8,6,-82.847948,34.682048,353.882902,1,6.008023,15.239428,23968302230,0,1
12.8,7,-82.847569,34.679408,352.804525,1,3.12342,7.743666,23968302201,0,2
12.9,0,-82.837487,34.682933,165.202172,1,19.911282,1.424913,-1251481311,0,0
12.9,1,-82.830842,34.67582,83.073524,1,8.126755,35.196283,-33478129300,0,10
12.9,2,-82.852755,34.677411,9.451073,1,13.853843,94.582443,-1252519320,0,0
12.9,3,-82.834584,34.683652,212.805438,1,13.858124,70.126125,-125032230,0,0
12.9,4,-82.823977,34.677694,356.791874,1,13.200958,49.288766,1251709400,0,0
12.9,5,-82.821583,34.680748,237.132103,1,9.17734,28.083057,-125256800,0,0
12.9,6,-82.847949,34.682053,353.882902,1,5.7589,15.815318,23968302230,0,9
12.9,7,-82.847569,34.679411,352.804525,1,3.345456,8.078212,23968302201,0,2
12.9,8,-82.84317,34.68266,183.715035,1,0,5.1,-2671186990,0,0
13,0,-82.837481,34.682916,164.630704,1,20.053006,3.430214,-1251481311,0,0
13,1,-82.830834,34.675821,83.073524,1,7.878253,35.984109,-33478129300,0,10
13,2,-82.852753,34.677423,9.451073,1,13.76134,95.958577,-1252519320,0,0
13,3,-82.834592,34.683642,212.805438,1,13.772238,71.503348,-125032230,0,0
13,4,-82.823978,34.677706,356.791874,1,13.357008,50.624466,1251709400,0,0
13,5,-82.821592,34.680743,237.132103,1,9.31475,29.014532,-125256800,0,0
13,6,-82.84795,34.682058,353.882902,1,5.460602,16.361378,23968302230,0,9
13,7,-82.84757,34.679414,352.804525,1,3.476684,8.42588,23968302201,0,2
13,8,-82.84317,34.68266,183.715035,1,0.255623,5.125562,-2671186990,0,0
13.1,0,-82.837475,34.682899,164.150626,1,20.189935,5.449208,-1251481311,0,0
13.1,1,-82.830826,34.675822,83.073524,1,7.642433,36.748352,-33478129300,0,10
13.1,2,-82.852751,34.677435,9.451073,1,13.777965,97.336373,-1252519320,0,0
